"CODIGO","NOME","CODUOME","NOMEUO","SEDE","MORADA","LOCALIDADE","CONCELHO","DISTRITO","CP","CODDSR","CODQZP","GRUPONATUREZAINST","CICLO","FAX","URL","EMAIL","TELEFONE1","TELEFONE2"
"204237","Escola Básica de Areal, Couto-São Miguel, Santo Tirso","151142","Agrupamento de Escolas Tomaz Pelayo, Santo Tirso","N","Rua do Bacelo","SANTO TIRSO","Santo Tirso","Porto","4780-262","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.acoutosaomiguel@escolas.min-edu.pt; ","252856973",""
"201856","Escola Básica de Aldeia Nova, Rebordões, Santo Tirso","151142","Agrupamento de Escolas Tomaz Pelayo, Santo Tirso","N","Rua da Bela Vista","REBORDÕES","Santo Tirso","Porto","4795-183","Norte","QZP.09","Publico","1º Ciclo","","","eb1.anovarebordoes@escolas.min-edu.pt; ","252872511",""
"245409","Escola Básica n.º 2 de Cerro, Guidões, Trofa","151154","Agrupamento de Escolas de Coronado e Castro, Trofa","N","Trav. do Viso, nº 26","GUIDÕES","Trofa","Porto","4745-260","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.n2.cerro@escolas.min-edu.pt; ","229820320",""
"238788","Escola Básica n.º 1 de Giesta, Alvarelhos, Trofa","151154","Agrupamento de Escolas de Coronado e Castro, Trofa","N","Alvarelhos","ALVARELHOS TRF","Trofa","Porto","4745-014","Norte","QZP.09","Publico","1º Ciclo","","","eb1.n1.giesta@escolas.min-edu.pt; ","229820853",""
"237760","Escola Básica n.º 1 de Cerro, Guidões, Trofa","151154","Agrupamento de Escolas de Coronado e Castro, Trofa","N","R. Joaquim Franco Ferreira Lopes","GUIDÕES","Trofa","Porto","4745-224","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","229826121","","eb1.n1.cerro@escolas.min-edu.pt; ","229826121",""
"283060","Escola Básica de Vila, Trofa","151154","Agrupamento de Escolas de Coronado e Castro, Trofa","N","S. Mamede do Coronado","SÃO MAMEDE CORONADO","Trofa","Porto","4745-497","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","229820862","","eb1.vilav@escolas.min-edu.pt; ","229820862",""
"267570","Escola Básica de Quereledo, Covelas, Trofa","151154","Agrupamento de Escolas de Coronado e Castro, Trofa","N","Covelas","COVELAS TRF","Trofa","Porto","4785-062","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.quereledo@escolas.min-edu.pt; ","229820243",""
"240631","Escola Básica de Portela, São Romão do Coronado, Trofa","151154","Agrupamento de Escolas de Coronado e Castro, Trofa","N","R. Dr. Delio Santarém","SÃO ROMÃO CORONADO","Trofa","Porto","4745-561","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","229820735","","eb1.n1.portela@escolas.min-edu.pt; ","229820735",""
"248101","Escola Básica de Fonteleite, São Romão do Coronado, Trofa","151154","Agrupamento de Escolas de Coronado e Castro, Trofa","N","R. António Sérgio","SÃO ROMÃO CORONADO","Trofa","Porto","4745-561","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","229821103","","eb1.n2.portela@escolas.min-edu.pt; ","229821103",""
"221831","Escola Básica de Feira Nova, São Mamede Coronado, Trofa","151154","Agrupamento de Escolas de Coronado e Castro, Trofa","N","R. da Escola","SÃO MAMEDE CORONADO","Trofa","Porto","4745-468","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","229820866","","eb1.fnsmcoronado@escolas.min-edu.pt; ","229820866",""
"220917","Escola Básica de Estação, Muro, Trofa","151154","Agrupamento de Escolas de Coronado e Castro, Trofa","N","Trav. Arnaldo Ferreira Gonçalves","MURO","Trofa","Porto","4745-319","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","229820855","","eb1.estacaomuro@escolas.min-edu.pt; ","229820855",""
"242159","Escola Básica de Póvoa, Santa Maria da Feira","151178","Agrupamento de Escolas de Corga do Lobão, Santa Maria da Feira","N","Avª. Igreja, nº303 - Vale","VALE VFR","Santa Maria da Feira","Aveiro","4525-403","Norte","QZP.20","Publico","Pré-escolar;1º Ciclo","","","eb1.n1.vale@escolas.min-edu.pt; ","256921508",""
"295346","Escola Básica de Louredo, Santa Maria da Feira","151178","Agrupamento de Escolas de Corga do Lobão, Santa Maria da Feira","N","Rua Domingos Ferreira, nº 45","LOUREDO VFR","Santa Maria da Feira","Aveiro","4525-380","Norte","QZP.20","Publico","Pré-escolar;1º Ciclo","","","","",""
"227031","Escola Básica Professor Joaquim Pereira Valente, Lobão, Santa Maria da Feira","151178","Agrupamento de Escolas de Corga do Lobão, Santa Maria da Feira","N","Rua Santo António nº75","LOBÃO","Santa Maria da Feira","Aveiro","4505-520","Norte","QZP.20","Publico","Pré-escolar;1º Ciclo","","","eb1.igrejalobao@escolas.min-edu.pt; ","256915848",""
"260605","Escola Básica de Beira, Gião, Santa Maria da Feira","151178","Agrupamento de Escolas de Corga do Lobão, Santa Maria da Feira","N","Rua da Escola, nº42","FIÃES VFR","Santa Maria da Feira","Aveiro","4505-308","Norte","QZP.20","Publico","1º Ciclo","","","eb1.beiragiao@escolas.min-edu.pt; ","227634235",""
"296041","Escola Básica de Mogadouro","151191","Agrupamento de Escolas de Mogadouro","N","Quinta da Agueira","MOGADOURO","Mogadouro","Bragança","5200-202","Norte","QZP.17","Publico","Pré-escolar;1º Ciclo","","","","",""
"207470","Escola Básica de Bemposta, Mogadouro","151191","Agrupamento de Escolas de Mogadouro","N","Largo de Santo Cristo","BEMPOSTA MGD","Mogadouro","Bragança","5200-029","Norte","QZP.17","Publico","Pré-escolar;1º Ciclo","","","eb1.bmogadouro@escolas.min-edu.pt; ","279107784",""
"238673","Escola Básica de Freixo, Freixo de Espada à Cinta","151208","Agrupamento de Escolas Guerra Junqueiro, Freixo de Espada à Cinta","N","Lg. do Castanheiro","FREIXO DE ESPADA À CINTA","Freixo de Espada à Cinta","Bragança","5180-115","Norte","QZP.16","Publico","1º Ciclo","","","eb1.n1.fespadacinta@escolas.min-edu.pt; ","279653342",""
"218509","Escola Básica de Palme, Barcelos","151245","Agrupamento de Escolas de Fragoso, Barcelos","N","Lugar de Cruz","PALME","Barcelos","Braga","4905-127","Norte","QZP.05","Publico","Pré-escolar;1º Ciclo","","","eb1.cruzpalme@escolas.min-edu.pt; ","253877258",""
"330681","Escola Básica de Fragoso, Barcelos","151245","Agrupamento de Escolas de Fragoso, Barcelos","S","Lugar das Carvalhas","FRAGOSO","Barcelos","Braga","4905-097","Norte","QZP.05","Publico","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo","258770163","http://www.avef.pt","direcao@aefragoso.edu.gov.pt; servicos@aefragoso.edu.gov.pt; ","258770160",""
"227158","Escola Básica de Durrães, Barcelos","151245","Agrupamento de Escolas de Fragoso, Barcelos","N","Lugar da Igreja Durrães","DURRÃES","Barcelos","Braga","4905-070","Norte","QZP.05","Publico","Pré-escolar;1º Ciclo","","","eb1.igrejadurraes@escolas.min-edu.pt; ","258773942",""
"287556","Escola Básica de Enxurreiras, Pedrouços, Maia","152043","Agrupamento de Escolas de Pedrouços, Maia","N","Trav. Gonçalo Mendes da Maia","MAIA","Maia","Porto","4425-656","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.enxurreiras@escolas.min-edu.pt; ","229022672",""
"242044","Escola Básica de Triana, Gondomar","152043","Agrupamento de Escolas de Pedrouços, Maia","N","Rua da Escola","RIO TINTO","Gondomar","Porto","4435-061","Norte","QZP.09","Publico","1º Ciclo","","","eb1.triana@escolas.min-edu.pt; ","229739548",""
"273570","Escola Básica de Santegãos, Gondomar","152043","Agrupamento de Escolas de Pedrouços, Maia","N","Rua das Escolas Novas","RIO TINTO","Gondomar","Porto","4435-228","Norte","QZP.09","Publico","1º Ciclo","","","eb1.santegaos@escolas.min-edu.pt; ","229717382",""
"291079","Escola Básica de Boucinha, Gondomar","152043","Agrupamento de Escolas de Pedrouços, Maia","N","Avenida das Forças Armadas","RIO TINTO","Gondomar","Porto","4435-029","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","229756520","","eb1.boucinhariotinto@escolas.min-edu.pt; ","229734186",""
"287611","Escola Básica Lidador, Vila Nova da Telha, Maia","152055","Agrupamento de Escolas Dr. Vieira de Carvalho, Maia","N","Rua 5 - Urbanização do Lidador","MAIA","Maia","Porto","4470-714","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.lidador@escolas.min-edu.pt; ","914792709",""
"287600","Escola Básica de Prozela, Maia","152055","Agrupamento de Escolas Dr. Vieira de Carvalho, Maia","N","R. de Caralinda","MAIA","Maia","Porto","4470-750","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.prozela@escolas.min-edu.pt; ","914797641",""
"287532","Escola Básica de Pedras Rubras, Maia","152055","Agrupamento de Escolas Dr. Vieira de Carvalho, Maia","N","R. Joaquim Faria Moreira Ramalhão","MAIA","Maia","Porto","4470-610","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.pedrasrubras@escolas.min-edu.pt; ","914792809",""
"287519","Escola Básica de Crestins, Maia","152055","Agrupamento de Escolas Dr. Vieira de Carvalho, Maia","N","R. do Monte das Pedras","MAIA","Maia","Porto","4470-633","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.crestins@escolas.min-edu.pt; ","914793562",""
"287520","Escola Básica da Guarda, Moreira, Maia","152055","Agrupamento de Escolas Dr. Vieira de Carvalho, Maia","N","R. Real","MAIA","Maia","Porto","4470-647","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.guarda@escolas.min-edu.pt; ","914794586",""
"287428","Escola Básica do Castêlo da Maia, Santa Maria de Avioso, Maia","152067","Agrupamento de Escolas do Castêlo da Maia, Maia","N","R. Prof Lafayette Rodrigues Vieira de Castro","MAIA","Maia","Porto","4475-646","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.castelomaia@escolas.min-edu.pt; ","229825135",""
"287477","Escola Básica de Porto Bom, Gondim, Maia","152067","Agrupamento de Escolas do Castêlo da Maia, Maia","N","R. Escola Nova","MAIA","Maia","Porto","4475-219","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.portobom@escolas.min-edu.pt; ","229820229",""
"250983","Escola Básica de Mandim, Barca, Maia","152067","Agrupamento de Escolas do Castêlo da Maia, Maia","N","Rua Velha de Mandim","MAIA","Maia","Porto","4475-054","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","229416002","","eb1.mandim@escolas.min-edu.pt; ","229416002",""
"287453","Escola Básica de Gestalinho, Maia","152067","Agrupamento de Escolas do Castêlo da Maia, Maia","N","R. Padre Abílio Sampaio","MAIA","Maia","Porto","4475-001","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","229448050","","eb1ji.gestalinho@escolas.min-edu.pt; ","229415091",""
"287441","Escola Básica de Ferronho, São Pedro de Avisoso, Maia","152067","Agrupamento de Escolas do Castêlo da Maia, Maia","N","R. de Paredes","MAIA","Maia","Porto","4475-716","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.ferronho@escolas.min-edu.pt; ","229820874",""
"222288","Escola Básica de Ferreiró, Maia","152067","Agrupamento de Escolas do Castêlo da Maia, Maia","N","R. Senhor da Agonia","MAIA","Maia","Porto","4475-603","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.fasantamaria@escolas.min-edu.pt; ","229821917",""
"237371","Escola Básica da Seara, Gemunde, Maia","152067","Agrupamento de Escolas do Castêlo da Maia, Maia","N","Rua da Escola-Urbanizaçãoda Seara","MAIA","Maia","Porto","4475-127","Norte","QZP.09","Publico","1º Ciclo","229820870","","eb1.searagemunde@escolas.min-edu.pt; ","229820870",""
"237383","Escola Básica da Bajouca, Maia","152067","Agrupamento de Escolas do Castêlo da Maia, Maia","N","R. de Sa","MAIA","Maia","Porto","4475-161","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.bajoucagemunde@escolas.min-edu.pt; ","229821267",""
"273170","Escola Básica Santa Cristina, Folgosa, Maia","152079","Agrupamento de Escolas do Levante da Maia, Maia","N","Rua Santo Ovideo","MAIA","Maia","Porto","4425-379","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.stacristina@escolas.min-edu.pt; ","229686040",""
"236998","Escola Básica de Monte do Calvário, Nogueira, Maia","152079","Agrupamento de Escolas do Levante da Maia, Maia","N","R. Prof Laurinda Dias da Silva","MAIA","Maia","Porto","4475-469","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.n1.barroso@escolas.min-edu.pt; ","229415457",""
"246566","Escola Básica de Monte das Cruzes, Milheirós, Maia","152079","Agrupamento de Escolas do Levante da Maia, Maia","N","R. das Escolas","MAIA","Maia","Porto","4475-339","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.montecruzes@escolas.min-edu.pt; ","229734622",""
"289711","Escola Básica de Frejufe, Silva Escura, Maia","152079","Agrupamento de Escolas do Levante da Maia, Maia","N","R. de Frejufe","MAIA","Maia","Porto","4475-829","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.frejufe@escolas.min-edu.pt; ","229810284",""
"287465","Escola Básica de Folgosa, Maia","152079","Agrupamento de Escolas do Levante da Maia, Maia","N","Rua do Passal, 47","MAIA","Maia","Porto","4425-186","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.folgosa@escolas.min-edu.pt; ","229825990",""
"287570","Escola Básica de Arcos, São Pedro Fins, Maia","152079","Agrupamento de Escolas do Levante da Maia, Maia","N","R. Central Arcos","MAIA","Maia","Porto","4425-513","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1ji.arcos@escolas.min-edu.pt; ","229685509",""
"296399","Escola Básica n.º 1 da Quinta de São Gens, Senhora da Hora, Matosinhos","152080","Agrupamento de Escolas da Senhora da Hora, Matosinhos","N","Rua Sehora da Penha, Senhora da Hora","SENHORA DA HORA","Matosinhos","Porto","4460-424","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","","",""
"242639","Escola Básica de Quatro Caminhos, Senhora da Hora, Matosinhos","152080","Agrupamento de Escolas da Senhora da Hora, Matosinhos","N","R. dos Quatro Caminhos","SENHORA DA HORA","Matosinhos","Porto","4460-391","Norte","QZP.09","Publico","Pré-escolar;1º Ciclo","","","eb1.qcaminhossrahora@escolas.min-edu.pt; ","229581858",""
"201728","Escola Básica de Aldeia dos Chãos, Santiago do Cacém","135501","Agrupamento de Escolas de Santiago do Cacém","N","Aldeia dos Chãos","SANTIAGO DO CACÉM","Santiago do Cacém","Setúbal","7540-060","Alentejo","QZP.54","Publico","Pré-escolar;1º Ciclo","","","eb1ji.aldeiachaos@escolas.min-edu.pt; ","269826600",""
"289681","Escola Básica n.º 4 de Santo André, Santiago do Cacém","135513","Agrupamento de Escolas de Santo André, Santiago do Cacém","N","Bairro do Pôr do Sol","VILA NOVA DE SANTO ANDRÉ","Santiago do Cacém","Setúbal","7500-190","Alentejo","QZP.54","Publico","Pré-escolar;1º Ciclo","","","eb1.n2.standre@escolas.min-edu.pt; ","269751659",""
"219320","Escola Básica de Deixa-o-Resto, Santiago do Cacém","135513","Agrupamento de Escolas de Santo André, Santiago do Cacém","N","Deixa-o-Resto","VILA NOVA DE SANTO ANDRÉ","Santiago do Cacém","Setúbal","7500-018","Alentejo","QZP.54","Publico","Pré-escolar;1º Ciclo","","","eb1ji.deixaoresto@escolas.min-edu.pt; ","269746199",""
"289693","Escola Básica n.º 2 de Santo André, Santiago do Cacém","135513","Agrupamento de Escolas de Santo André, Santiago do Cacém","N","Bairro das Panteras, Rua da Maré Cheia","VILA NOVA DE SANTO ANDRÉ","Santiago do Cacém","Setúbal","7500-140","Alentejo","QZP.54","Publico","Pré-escolar;1º Ciclo","","","eb1.n3.standre@escolas.min-edu.pt; ","269752212",""
"289700","Escola Básica n.º 3 de Santo André, Santiago do Cacém","135513","Agrupamento de Escolas de Santo André, Santiago do Cacém","N","Bairro do Pinhal","VILA NOVA DE SANTO ANDRÉ","Santiago do Cacém","Setúbal","7500-180","Alentejo","QZP.54","Publico","Pré-escolar;1º Ciclo","269752104","","eb1.n4.standre@escolas.min-edu.pt; ","269752104",""
"204730","Escola Básica de Arraiolos","135525","Agrupamento de Escolas de Arraiolos","N","Rua Cinco de Outubro","ARRAIOLOS","Arraiolos","Évora","7040-025","Alentejo","QZP.52","Publico","Pré-escolar;1º Ciclo","266499489","","eb1.arraiolos@escolas.min-edu.pt; ","266419009",""
"272310","Escola Básica de Sabugueiro, Arraiolos","135525","Agrupamento de Escolas de Arraiolos","N","R. da Escola","SABUGUEIRO ARL","Arraiolos","Évora","7040-712","Alentejo","QZP.52","Publico","1º Ciclo","","","eb1.sabugueiroescola@escolas.min-edu.pt; ","266497006",""
"227948","Escola Básica de Igrejinha, Arraiolos","135525","Agrupamento de Escolas de Arraiolos","N","Largo da Igreja","IGREJINHA","Arraiolos","Évora","7040-207","Alentejo","QZP.52","Publico","1º Ciclo","","","eb1.igrejinha@escolas.min-edu.pt; ","266477418",""
"285419","Escola Básica de Vimieiro, Arraiolos","135525","Agrupamento de Escolas de Arraiolos","N","Rua Nova das Escolas","VIMIEIRO ARL","Arraiolos","Évora","7040-663","Alentejo","QZP.52","Publico","1º Ciclo","266467551","","eb1.vnovaescolas@escolas.min-edu.pt; ","266467551",""
"330929","Escola Básica Manuel Ferreira Patrício, Évora","135537","Agrupamento de Escolas Manuel Ferreira Patrício, Évora","S","Av. Engº Arantes de Oliveira","ÉVORA","Évora","Évora","7000-758","Alentejo","QZP.52","Publico","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo","266750059","http://www.aemfp.pt","direcao@aempatricio.edu.gov.pt; servicos@aempatricio.edu.gov.pt; ","266750050",""
"286394","Escola Básica da Cruz da Picada, Évora","135537","Agrupamento de Escolas Manuel Ferreira Patrício, Évora","N","Bairro da Cruz da Picada","ÉVORA","Évora","Évora","7000-772","Alentejo","QZP.52","Publico","1º Ciclo","266735819","","","266731362",""
"281979","Escola Básica de Valverde, Évora","135537","Agrupamento de Escolas Manuel Ferreira Patrício, Évora","N","Largo da Escola","NOSSA SENHORA DA TOUREGA","Évora","Évora","7000-093","Alentejo","QZP.52","Publico","1º Ciclo","","","","266711246",""
"286369","Escola Básica da Quinta da Vista Alegre, Évora","135537","Agrupamento de Escolas Manuel Ferreira Patrício, Évora","N","R. Fundação C.Gulbenkian -Qta da Vista Alegre","ÉVORA","Évora","Évora","7000-848","Alentejo","QZP.52","Publico","1º Ciclo","","","","266733147",""
"286424","Escola Básica do Bairro da Senhora da Glória, Évora","135537","Agrupamento de Escolas Manuel Ferreira Patrício, Évora","N","Av. dos Salesianos - Bairro Nossa Sra. da Glória","ÉVORA","Évora","Évora","7000-726","Alentejo","QZP.52","Publico","1º Ciclo","","","","266735779",""
"286357","Escola Básica do Rossio de São Brás, Évora","135549","Agrupamento de Escolas Gabriel Pereira, Évora","N","Rossio de S. Brás","ÉVORA","Évora","Évora","7005-001","Alentejo","QZP.52","Publico","1º Ciclo","","http://www.aegp.edu.pt","direcao@aegp.edu.gov.pt; servicos@aegp.edu.gov.pt; ","266760301",""
"286400","Escola Básica do Chafariz d’El-Rei, Évora","135549","Agrupamento de Escolas Gabriel Pereira, Évora","N","Largo S. Brás do Regedouro","ÉVORA","Évora","Évora","7005-001","Alentejo","QZP.52","Publico","1º Ciclo","","http://www.aegp.edu.pt","direcao@aegp.edu.gov.pt; servicos@aegp.edu.gov.pt; ","266760305",""
